"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"DCK",19,18,1,0,1,1,"coding"
"DIABLO",26,23,3,0,1,1,"coding"
"DLG4",67,38,29,0,1,1,"coding"
"DVL3",58,54,4,0,1,1,"coding"
"ERCC8",15,13,2,0,1,1,"coding"
"EXOSC10",21,14,7,0,1,1,"coding"
"EXOSC4",15,5,10,0,1,1,"coding"
"GABPA",338,30,308,0,1,1,"coding"
"GAPDH",64,44,20,0,1,1,"coding"
"GATA2",268,26,242,0,1,1,"coding"
"GIPC1",29,23,6,0,1,1,"coding"
"GNA13",68,56,12,0,1,1,"coding"
"GNAI3",37,31,6,0,1,1,"coding"
"GNAQ",62,49,13,0,1,1,"coding"
"H3F3A",24,23,1,0,1,1,"coding"
"HAX1",19,16,3,0,1,1,"coding"
"HCK",40,30,10,0,1,1,"coding"
"HDAC3",21,17,4,0,1,1,"coding"
"HMOX2",19,14,5,0,1,1,"coding"
"ID1",23,19,4,0,1,1,"coding"
"IGFBP3",35,31,4,0,1,1,"coding"
"IGFBP5",104,98,6,0,1,1,"coding"
"ITGA3",51,46,5,0,1,1,"coding"
"KLRD1",30,29,1,0,1,1,"coding"
"KPNA1",69,66,3,0,1,1,"coding"
"KRT15",15,12,3,0,1,1,"coding"
"LAT",22,11,11,0,1,1,"coding"
"LMO4",41,40,1,0,1,1,"coding"
"LRPAP1",41,38,3,0,1,1,"coding"
"MAPK1",179,158,21,0,1,1,"coding"
"MLLT1",65,60,5,0,1,1,"coding"
"MPP6",35,33,2,0,1,1,"coding"
"MYD88",32,26,6,0,1,1,"coding"
"MYOC",10,3,7,0,1,1,"coding"
"NAIP",5,4,1,0,1,1,"coding"
"NFIB",110,109,1,0,1,1,"coding"
"NGFR",37,29,8,0,1,1,"coding"
"NPPA",4,2,2,0,1,1,"coding"
"NR5A1",6,4,2,0,1,1,"coding"
"NUDT18",20,14,6,0,1,1,"coding"
"NUDT3",94,87,7,0,1,1,"coding"
"PAFAH1B3",20,17,3,0,1,1,"coding"
"PDZK1",7,1,6,0,1,1,"coding"
"PFDN1",13,9,4,0,1,1,"coding"
"PPP2R2A",45,42,3,0,1,1,"coding"
"PPP2R5A",17,15,2,0,1,1,"coding"
"PTMA",77,62,15,0,1,1,"coding"
"PTN",22,9,13,0,1,1,"coding"
"PTPN11",102,62,40,0,1,1,"coding"
"RAB27A",38,30,8,0,1,1,"coding"
"RAN",87,78,9,0,1,1,"coding"
"RANBP9",39,35,4,0,1,1,"coding"
"RAP2A",33,29,4,0,1,1,"coding"
"RBBP4",62,58,4,0,1,1,"coding"
"RPA1",36,24,12,0,1,1,"coding"
"RPP14",66,65,1,0,1,1,"coding"
"RPS10",12,10,2,0,1,1,"coding"
"S100A6",6,5,1,0,1,1,"coding"
"SFN",13,12,1,0,1,1,"coding"
"SH3GL3",7,3,4,0,1,1,"coding"
"SHBG",8,3,5,0,1,1,"coding"
"SHH",28,27,1,0,1,1,"coding"
"SKP1",45,43,2,0,1,1,"coding"
"SMAD1",168,28,140,0,1,1,"coding"
"SMAD7",79,69,10,0,1,1,"coding"
"SNCA",21,9,12,0,1,1,"coding"
"SOX8",9,5,4,0,1,1,"coding"
"SRC",35,21,14,0,1,1,"coding"
"SRF",243,35,208,0,1,1,"coding"
"SRGN",26,24,2,0,1,1,"coding"
"SYT7",43,41,2,0,1,1,"coding"
"TDGF1",7,4,3,0,1,1,"coding"
"TGFB3",14,11,3,0,1,1,"coding"
"TK1",72,47,25,0,1,1,"coding"
"TNFSF13",7,5,2,0,1,1,"coding"
"TNK2",37,36,1,0,1,1,"coding"
"TPD52L1",13,9,4,0,1,1,"coding"
"TRAF2",78,19,59,0,1,1,"coding"
"TRIM5",13,12,1,0,1,1,"coding"
"TUBA4A",16,11,5,0,1,1,"coding"
"UBE2I",44,36,8,0,1,1,"coding"
"UNC119",38,19,19,0,1,1,"coding"
"VDAC1",27,25,2,0,1,1,"coding"
"XIAP",123,113,10,0,1,1,"coding"
"YWHAG",178,145,33,0,1,1,"coding"
"ZNF512B",67,59,8,0,1,1,"coding"
"ACP1",26,24,2,0,1,NA,"coding"
"ACTC1",21,15,6,0,1,NA,"coding"
"ACVR1",66,50,16,0,1,NA,"coding"
"ARL4D",29,27,2,0,1,NA,"coding"
"ATP5J2",7,5,2,0,1,NA,"coding"
"BARX1",9,5,4,0,1,NA,"coding"
"BCL2",101,88,13,0,1,NA,"coding"
"C14orf1",34,28,6,0,1,NA,"coding"
"CALM1",73,67,6,0,1,NA,"coding"
"CCDC85B",69,56,13,0,1,NA,"coding"
"CCL3",12,11,1,0,1,NA,"coding"
"CD247",24,9,15,0,1,NA,"coding"
"CD79A",12,7,5,0,1,NA,"coding"
"CD81",28,25,3,0,1,NA,"coding"
"CDC42",72,46,26,0,1,NA,"coding"
"CDK9",48,41,7,0,1,NA,"coding"
"CHMP4A",4,2,2,0,1,NA,"coding"
"CSK",35,28,7,0,1,NA,"coding"
"CSNK2B",59,21,38,0,1,NA,"coding"
"CYCS",70,69,1,0,1,NA,"coding"
"DAZAP2",95,89,6,0,1,NA,"coding"
"DDIT3",13,8,5,0,1,NA,"coding"
"DLEU1",15,13,2,0,1,NA,"coding"
"DUSP23",14,8,6,0,1,NA,"coding"
"DYNLL1",44,34,10,0,1,NA,"coding"
"EIF4EBP1",47,45,2,0,1,NA,"coding"
"FCER1G",10,5,5,0,1,NA,"coding"
"FCGR2B",6,3,3,0,1,NA,"coding"
"FYN",132,86,46,0,1,NA,"coding"
"GATA6",188,110,78,0,1,NA,"coding"
"GNA15",5,3,2,0,1,NA,"coding"
"GRB2",119,84,35,0,1,NA,"coding"
"GTF2B",36,33,3,0,1,NA,"coding"
"H2AFX",42,37,5,0,1,NA,"coding"
"HCST",3,2,1,0,1,NA,"coding"
"HOXB7",6,4,2,0,1,NA,"coding"
"HSPA1A",38,33,5,0,1,NA,"coding"
"HSPA1B",60,59,1,0,1,NA,"coding"
"HSPB1",11,7,4,0,1,NA,"coding"
"IGF2",61,55,6,0,1,NA,"coding"
"IRS2",56,51,5,0,1,NA,"coding"
"KCTD13",5,3,2,0,1,NA,"coding"
"LEF1",41,22,19,0,1,NA,"coding"
"M6PR",43,42,1,0,1,NA,"coding"
"MAFF",84,14,70,0,1,NA,"coding"
"MAFG",40,37,3,0,1,NA,"coding"
"MAP1LC3B",41,37,4,0,1,NA,"coding"
"MBD2",47,44,3,0,1,NA,"coding"
"MDFI",41,36,5,0,1,NA,"coding"
"MED31",18,14,4,0,1,NA,"coding"
"MVD",8,7,1,0,1,NA,"coding"
"NANOS1",40,39,1,0,1,NA,"coding"
"NEDD8",10,7,3,0,1,NA,"coding"
"NFYA",252,63,189,0,1,NA,"coding"
"NME1",27,23,4,0,1,NA,"coding"
"NR0B1",3,2,1,0,1,NA,"coding"
"PBX2",21,16,5,0,1,NA,"coding"
"PCNA",64,58,6,0,1,NA,"coding"
"PIN1",58,42,16,0,1,NA,"coding"
"PLSCR1",41,29,12,0,1,NA,"coding"
"POLR2E",22,18,4,0,1,NA,"coding"
"PPIA",35,31,4,0,1,NA,"coding"
"PPP1CA",31,25,6,0,1,NA,"coding"
"PPP1CC",69,66,3,0,1,NA,"coding"
"PRMT1",24,17,7,0,1,NA,"coding"
"PRSS23",40,35,5,0,1,NA,"coding"
"PXN",41,27,14,0,1,NA,"coding"
"RAB5B",98,94,4,0,1,NA,"coding"
"RAB7A",52,51,1,0,1,NA,"coding"
"RAC1",77,64,13,0,1,NA,"coding"
"RAC2",8,5,3,0,1,NA,"coding"
"RGS19",22,16,6,0,1,NA,"coding"
"RIBC2",6,3,3,0,1,NA,"coding"
"RING1",13,10,3,0,1,NA,"coding"
"RNF11",111,96,15,0,1,NA,"coding"
"RNF4",50,49,1,0,1,NA,"coding"
"RNF7",18,17,1,0,1,NA,"coding"
"RPL6",9,8,1,0,1,NA,"coding"
"S100A8",15,12,3,0,1,NA,"coding"
"SIAH2",20,19,1,0,1,NA,"coding"
"SLC9A3R2",30,27,3,0,1,NA,"coding"
"SMN1",22,11,11,0,1,NA,"coding"
"SNIP1",62,57,5,0,1,NA,"coding"
"SNRPD3",60,55,5,0,1,NA,"coding"
"SOCS1",54,45,9,0,1,NA,"coding"
"SUMO2",58,52,6,0,1,NA,"coding"
"SUMO4",8,3,5,0,1,NA,"coding"
"TAF10",18,11,7,0,1,NA,"coding"
"TAF15",24,21,3,0,1,NA,"coding"
"TNFRSF4",5,1,4,0,1,NA,"coding"
"TNFSF11",22,15,7,0,1,NA,"coding"
"TUBB2A",82,81,1,0,1,NA,"coding"
"TXNDC17",11,9,2,0,1,NA,"coding"
"TYROBP",8,6,2,0,1,NA,"coding"
"UBB",44,30,14,0,1,NA,"coding"
"UBE2G1",52,50,2,0,1,NA,"coding"
"VHL",43,37,6,0,1,NA,"coding"
"VTA1",44,40,4,0,1,NA,"coding"
"YWHAE",117,99,18,0,1,NA,"coding"
"YWHAQ",89,77,12,0,1,NA,"coding"
